,Train ID,Year,Date,Operator,Place,Train mission,Tågnr,Route,Route number,Reason code,Reason code - level 1,Reason code Level 2,Reason code Level 3,registered delay,Train number
,2018-05-197522,2018,2018-05-19,Svenska Tågkompaniet AB,Ljungaverk,7522,7522,SUC-ÖS-STR,3168,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26006
,2018-05-198359,2018,2018-05-19,Svenska Tågkompaniet AB,Sundsvall c,8359,18359,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0943
,2018-05-1997490,2018,2018-05-19,Svenska Tågkompaniet AB,Umeå Östra,97490,97490,-,−1,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,7,F4129
,2018-05-2018924,2018,2018-05-20,Svenska Tågkompaniet AB,Kristinehamn,18924,28928,CG-KHN,3150,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,59,F0949
,2018-05-2018931,2018,2018-05-20,Svenska Tågkompaniet AB,Charlottenberg,18931,18931,KHN-CG,3151,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,7,F0983
,2018-05-2018938,2018,2018-05-20,Svenska Tågkompaniet AB,Charlottenberg,18938,18938,CG-KHN,3150,JFÖ 01,Järnvägsföretag,Förarpersonal,Förarpersonal saknas,7,F0981
,2018-05-207165,2018,2018-05-20,Svenska Tågkompaniet AB,Bodens c,7165,7165,KMB-LE,3167,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F0962
,2018-05-207409,2018,2018-05-20,Svenska Tågkompaniet AB,Gålnäs,7409,7409,UÅ-ÖK-SUC,3161,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,18,F26006
,2018-05-207507,2018,2018-05-20,Svenska Tågkompaniet AB,Ånge,7507,7507,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,4,F26002
,2018-05-207509,2018,2018-05-20,Svenska Tågkompaniet AB,Ånge,7509,7509,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26012
,2018-05-207514,2018,2018-05-20,Svenska Tågkompaniet AB,Sundsvalls Västra,7514,7514,SUC-ÖS-STR,3168,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F26007
,2018-05-2097195,2018,2018-05-20,Svenska Tågkompaniet AB,Notviken,97195,97195,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,6,F0942
,2018-05-2118951,2018,2018-05-21,Svenska Tågkompaniet AB,Karlstad C,18951,18951,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,7,F4116
,2018-05-2118951,2018,2018-05-21,Svenska Tågkompaniet AB,Klingerud,18951,18951,-,−1,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4116
,2018-05-2118951,2018,2018-05-21,Svenska Tågkompaniet AB,Torsby,18951,18951,-,−1,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,12,F4116
,2018-05-217107,2018,2018-05-21,Svenska Tågkompaniet AB,Sunderbyns Sjukhus,7107,7106,LE-UÅ,3165,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,6,F1389
,2018-05-217402,2018,2018-05-21,Svenska Tågkompaniet AB,Härnösand,7402,7402,SUC-ÖK-UÅ,3160,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26004
,2018-05-217409,2018,2018-05-21,Svenska Tågkompaniet AB,Norrsjön,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,9,F26009
,2018-05-217409,2018,2018-05-21,Svenska Tågkompaniet AB,Umeå,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,19,F26009
,2018-05-217410,2018,2018-05-21,Svenska Tågkompaniet AB,Drömme,7410,7410,SUC-ÖK-UÅ,3160,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,8,F26007
,2018-05-217410,2018,2018-05-21,Svenska Tågkompaniet AB,Mörtsal,7410,7410,SUC-ÖK-UÅ,3160,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,4,F26007
,2018-05-217417,2018,2018-05-21,Svenska Tågkompaniet AB,Häggsjön,7417,7417,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,5,F26003
,2018-05-217417,2018,2018-05-21,Svenska Tågkompaniet AB,Könsa,7417,7417,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,31,F26003
,2018-05-217417,2018,2018-05-21,Svenska Tågkompaniet AB,Saluböle,7417,7417,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,8,F26003
,2018-05-217417,2018,2018-05-21,Svenska Tågkompaniet AB,Örnsköldsviks c,7417,7417,UÅ-ÖK-SUC,3161,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,23,F26003
,2018-05-217420,2018,2018-05-21,Svenska Tågkompaniet AB,Sundsvall c,7420,7420,SUC-ÖK-UÅ,3160,JPR 02,Järnvägsföretag,Prioritering,Två JF har bestämt prioriteringen mellan varandras tåg,4,F26001
,2018-05-217486,2018,2018-05-21,Svenska Tågkompaniet AB,Umeå godsbangård,7486,7486,UÅ-LY,3170,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,3,F4129
,2018-05-217488,2018,2018-05-21,Svenska Tågkompaniet AB,Umeå,7488,7488,UÅ-LY,3170,JPR 02,Järnvägsföretag,Prioritering,Två JF har bestämt prioriteringen mellan varandras tåg,6,F4129
,2018-05-217500,2018,2018-05-21,Svenska Tågkompaniet AB,Krokom,7500,7500,SUC-ÖS-STR,3168,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26006
,2018-05-217509,2018,2018-05-21,Svenska Tågkompaniet AB,Duved,7509,7509,STR-ÖS-SUC,3169,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,5,F26006
,2018-05-217509,2018,2018-05-21,Svenska Tågkompaniet AB,Ånge,7509,7509,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26006
,2018-05-217510,2018,2018-05-21,Svenska Tågkompaniet AB,Sundsvall c,7510,7510,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,8,F26006
,2018-05-217511,2018,2018-05-21,Svenska Tågkompaniet AB,Stavre,7511,7511,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26002
,2018-05-217511,2018,2018-05-21,Svenska Tågkompaniet AB,Vattjom,7511,7511,STR-ÖS-SUC,3169,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,50,F26002
,2018-05-217512,2018,2018-05-21,Svenska Tågkompaniet AB,Stavre,7512,7512,SUC-ÖS-STR,3168,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,6,F26002
,2018-05-217514,2018,2018-05-21,Svenska Tågkompaniet AB,Brunflo,7514,7514,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,7,F26004
,2018-05-217514,2018,2018-05-21,Svenska Tågkompaniet AB,Gällö,7514,7514,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,15,F26004
,2018-05-217519,2018,2018-05-21,Svenska Tågkompaniet AB,Ånge,7519,7519,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26006
,2018-05-218253,2018,2018-05-21,Svenska Tågkompaniet AB,Ockelbo,8253,8253,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0945
,2018-05-218264,2018,2018-05-21,Svenska Tågkompaniet AB,Ockelbo,8264,8264,GÄVLE-LJUSDAL,3002,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,10,F0945
,2018-05-2188216,2018,2018-05-21,Svenska Tågkompaniet AB,Kristinehamn,88216,88216,-,−1,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,3,F0966
,2018-05-2188216,2018,2018-05-21,Svenska Tågkompaniet AB,Väse,88216,88216,-,−1,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,4,F0966
,2018-05-2188216,2018,2018-05-21,Svenska Tågkompaniet AB,Ölme,88216,88216,-,−1,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,4,F0966
,2018-05-218900,2018,2018-05-21,Svenska Tågkompaniet AB,Karlstad C,8900,8900,CG-KHN,3150,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,6,F0948
,2018-05-218900,2018,2018-05-21,Svenska Tågkompaniet AB,Klingerud,8900,8900,CG-KHN,3150,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,3,F0948
,2018-05-218900,2018,2018-05-21,Svenska Tågkompaniet AB,Skåre,8900,8900,CG-KHN,3150,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,13,F0948
,2018-05-218905,2018,2018-05-21,Svenska Tågkompaniet AB,Arvika,8905,8905,KHN-CG,3151,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,5,F0949
,2018-05-218905,2018,2018-05-21,Svenska Tågkompaniet AB,Karlstad C,8905,8905,KHN-CG,3151,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,8,F0949
,2018-05-218905,2018,2018-05-21,Svenska Tågkompaniet AB,Kil,8905,8905,KHN-CG,3151,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,9,F0949
,2018-05-218933,2018,2018-05-21,Svenska Tågkompaniet AB,Edane,8933,8933,KHN-CG,3151,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0948
,2018-05-218934,2018,2018-05-21,Svenska Tågkompaniet AB,Edane,8934,8934,CG-KHN,3150,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F0948
,2018-05-218955,2018,2018-05-21,Svenska Tågkompaniet AB,Karlstad C,8955,8955,KRISTINEHAMN-TORSBY,3153,JDE -,Järnvägsföretag,Sent från depå,-,11,F4114
,2018-05-218955,2018,2018-05-21,Svenska Tågkompaniet AB,Kristinehamn,8955,8955,KRISTINEHAMN-TORSBY,3153,JDE -,Järnvägsföretag,Sent från depå,-,16,F4114
,2018-05-218955,2018,2018-05-21,Svenska Tågkompaniet AB,Skattkärr,8955,8955,KRISTINEHAMN-TORSBY,3153,JDE -,Järnvägsföretag,Sent från depå,-,9,F4114
,2018-05-218995,2018,2018-05-21,Svenska Tågkompaniet AB,Arvika,8995,8995,KHN-CG,3151,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F0967
,2018-05-227104,2018,2018-05-22,Svenska Tågkompaniet AB,Norra Sunderbyn,7104,7105,UÅ-LE,3164,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,13,F1367
,2018-05-227107,2018,2018-05-22,Svenska Tågkompaniet AB,Luleå,7107,7106,LE-UÅ,3165,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,6,F26010
,2018-05-227154,2018,2018-05-22,Svenska Tågkompaniet AB,Murjek,7154,7154,LE-KMB,3166,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0934
,2018-05-227404,2018,2018-05-22,Svenska Tågkompaniet AB,Saluböle,7404,7404,SUC-ÖK-UÅ,3160,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,28,F26002
,2018-05-227404,2018,2018-05-22,Svenska Tågkompaniet AB,Sundsvall c,7404,7404,SUC-ÖK-UÅ,3160,JDE -,Järnvägsföretag,Sent från depå,-,22,F26002
,2018-05-227409,2018,2018-05-22,Svenska Tågkompaniet AB,Rundvik,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,6,F26001
,2018-05-227409,2018,2018-05-22,Svenska Tågkompaniet AB,Sundsvalls Västra,7409,7409,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26001
,2018-05-227409,2018,2018-05-22,Svenska Tågkompaniet AB,Umeå,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,8,F26001
,2018-05-227411,2018,2018-05-22,Svenska Tågkompaniet AB,Härnösand,7411,7411,UÅ-ÖK-SUC,3161,JFÖ 03,Järnvägsföretag,Förarpersonal,Rast,8,F26003
,2018-05-227417,2018,2018-05-22,Svenska Tågkompaniet AB,Sundsvalls Västra,7417,7417,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26010
,2018-05-227473,2018,2018-05-22,Svenska Tågkompaniet AB,Umeå,7473,7473,VNS-UÅ,3163,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,4,F1389
,2018-05-227474,2018,2018-05-22,Svenska Tågkompaniet AB,Umeå Östra,7474,7474,UÅ-VNS,3162,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,23,F1312
,2018-05-227485,2018,2018-05-22,Svenska Tågkompaniet AB,Umeå,7485,7485,LY-UÅ,3171,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,6,F4129
,2018-05-227504,2018,2018-05-22,Svenska Tågkompaniet AB,Brunflo,7504,7504,SUC-ÖS-STR,3168,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26009
,2018-05-228367,2018,2018-05-22,Svenska Tågkompaniet AB,Ljusne,8367,8367,SUNDSVALL-GÄVLE,3005,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0943
,2018-05-228952,2018,2018-05-22,Svenska Tågkompaniet AB,Karlstad Välsviken,8952,8952,TORSBY-KRISTINEHAMN,3152,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,6,F4116
,2018-05-228982,2018,2018-05-22,Svenska Tågkompaniet AB,Mosås,8982,8982,CG-KHN,3150,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,4,F0948
,2018-05-228982,2018,2018-05-22,Svenska Tågkompaniet AB,Örebro södra,8982,8982,CG-KHN,3150,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,6,F0948
,2018-05-2297433,2018,2018-05-22,Svenska Tågkompaniet AB,Umeå godsbangård,97433,97433,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,8,F26010
,2018-05-2297437,2018,2018-05-22,Svenska Tågkompaniet AB,Umeå godsbangård,97437,97437,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,7,F26005
,2018-05-2317488,2018,2018-05-23,Svenska Tågkompaniet AB,Gävle c,17488,17488,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,13,F0945
,2018-05-2328950,2018,2018-05-23,Svenska Tågkompaniet AB,Bäckebron,28950,28950,TORSBY-KRISTINEHAMN,3152,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4114
,2018-05-237440,2018,2018-05-23,Svenska Tågkompaniet AB,Örnsköldsviks c,7440,7440,SUC-ÖK-UÅ,3160,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,4,F26001
,2018-05-237486,2018,2018-05-23,Svenska Tågkompaniet AB,Åmsele,7486,7486,UÅ-LY,3170,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4129
,2018-05-237502,2018,2018-05-23,Svenska Tågkompaniet AB,Sundsvall c,7502,7502,SUC-ÖS-STR,3168,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,6,F26005
,2018-05-237504,2018,2018-05-23,Svenska Tågkompaniet AB,Östersunds västra,7504,7504,SUC-ÖS-STR,3168,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26010
,2018-05-237507,2018,2018-05-23,Svenska Tågkompaniet AB,Bräcke,7507,7507,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,5,F26005
,2018-05-237508,2018,2018-05-23,Svenska Tågkompaniet AB,Brunflo,7508,7508,SUC-ÖS-STR,3168,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26004
,2018-05-237509,2018,2018-05-23,Svenska Tågkompaniet AB,Storlien,7509,7509,STR-ÖS-SUC,3169,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26001
,2018-05-237515,2018,2018-05-23,Svenska Tågkompaniet AB,Krokom,7515,7515,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26005
,2018-05-237519,2018,2018-05-23,Svenska Tågkompaniet AB,Åre,7519,7519,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F26003
,2018-05-238259,2018,2018-05-23,Svenska Tågkompaniet AB,Järvsö,8259,8259,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0910
,2018-05-238263,2018,2018-05-23,Svenska Tågkompaniet AB,Ockelbo,8263,8263,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2018-05-238370,2018,2018-05-23,Svenska Tågkompaniet AB,Hamrångefjärden,8370,8370,GÄVLE-SUNDSVALL,3004,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2018-05-238939,2018,2018-05-23,Svenska Tågkompaniet AB,Karlstad C,8939,8939,KHN-CG,3151,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,13,F0949
,2018-05-238985,2018,2018-05-23,Svenska Tågkompaniet AB,Karlstad C,8985,8985,KHN-CG,3151,JTP 06,Järnvägsföretag,Terminal/Plattform-hantering,Växlingsrörelse ivägen,4,F0948
,2018-05-2417488,2018,2018-05-24,Svenska Tågkompaniet AB,Gävle c,17488,17488,-,−1,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F0947
,2018-05-2417488,2018,2018-05-24,Svenska Tågkompaniet AB,Strömsbro,17488,17488,-,−1,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,8,F0947
,2018-05-2418969,2018,2018-05-24,Svenska Tågkompaniet AB,Notviken,18969,18969,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,13,F0942
,2018-05-2428914,2018,2018-05-24,Svenska Tågkompaniet AB,Charlottenberg,28914,28914,CG-KHN,3150,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0948
,2018-05-2428941,2018,2018-05-24,Svenska Tågkompaniet AB,Karlstad C,28941,28941,KRISTINEHAMN-TORSBY,3153,JDE -,Järnvägsföretag,Sent från depå,-,6,F4120
,2018-05-2428979,2018,2018-05-24,Svenska Tågkompaniet AB,Karlstad C,28979,28979,KRISTINEHAMN-TORSBY,3153,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,5,F4121
,2018-05-2428979,2018,2018-05-24,Svenska Tågkompaniet AB,Klingerud,28979,28979,KRISTINEHAMN-TORSBY,3153,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,3,F4121
,2018-05-2428979,2018,2018-05-24,Svenska Tågkompaniet AB,Sunne,28979,28979,KRISTINEHAMN-TORSBY,3153,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4121
,2018-05-2435924,2018,2018-05-24,Svenska Tågkompaniet AB,Luleå,35924,35924,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,59,F0962
,2018-05-2435924,2018,2018-05-24,Svenska Tågkompaniet AB,Notviken,35924,35924,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,3,F0962
,2018-05-247107,2018,2018-05-24,Svenska Tågkompaniet AB,Bodens c,7107,7107,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,6,F26002
,2018-05-247107,2018,2018-05-24,Svenska Tågkompaniet AB,Karsbäcken,7107,7107,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,6,F26002
,2018-05-247107,2018,2018-05-24,Svenska Tågkompaniet AB,Vännäs,7107,7107,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,14,F26002
,2018-05-247152,2018,2018-05-24,Svenska Tågkompaniet AB,Harrå,7152,7152,LE-KMB,3166,JDE -,Järnvägsföretag,Sent från depå,-,10,F0962
,2018-05-247152,2018,2018-05-24,Svenska Tågkompaniet AB,Murjek,7152,7152,LE-KMB,3166,JDE -,Järnvägsföretag,Sent från depå,-,7,F0962
,2018-05-247152,2018,2018-05-24,Svenska Tågkompaniet AB,Notviken,7152,7152,LE-KMB,3166,JDE -,Järnvägsföretag,Sent från depå,-,65,F0962
,2018-05-247152,2018,2018-05-24,Svenska Tågkompaniet AB,Råtsi,7152,7152,LE-KMB,3166,JDE -,Järnvägsföretag,Sent från depå,-,3,F0962
,2018-05-247153,2018,2018-05-24,Svenska Tågkompaniet AB,Gammelstad,7153,7153,KMB-LE,3167,JDE -,Järnvägsföretag,Sent från depå,-,6,F0934
,2018-05-247153,2018,2018-05-24,Svenska Tågkompaniet AB,Kalixfors,7153,7153,KMB-LE,3167,JDE -,Järnvägsföretag,Sent från depå,-,3,F0934
,2018-05-247153,2018,2018-05-24,Svenska Tågkompaniet AB,Kiruna malmbangård,7153,7153,KMB-LE,3167,JDE -,Järnvägsföretag,Sent från depå,-,31,F0934
,2018-05-247413,2018,2018-05-24,Svenska Tågkompaniet AB,Stavreviken,7413,7413,UÅ-ÖK-SUC,3161,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,4,F26005
,2018-05-247413,2018,2018-05-24,Svenska Tågkompaniet AB,Västeraspby,7413,7413,UÅ-ÖK-SUC,3161,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,4,F26005
,2018-05-247483,2018,2018-05-24,Svenska Tågkompaniet AB,Vindeln,7483,7483,LY-UÅ,3171,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,5,F1389
,2018-05-247485,2018,2018-05-24,Svenska Tågkompaniet AB,Hällnäs,7485,7485,LY-UÅ,3171,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,6,F1389
,2018-05-247485,2018,2018-05-24,Svenska Tågkompaniet AB,Umeå,7485,7485,LY-UÅ,3171,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,5,F1389
,2018-05-247504,2018,2018-05-24,Svenska Tågkompaniet AB,Sundsvall c,7504,7504,SUC-ÖS-STR,3168,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,3,F26009
,2018-05-247509,2018,2018-05-24,Svenska Tågkompaniet AB,Storlien,7509,7509,STR-ÖS-SUC,3169,JTP 16,Järnvägsföretag,Terminal/Plattform-hantering,Inväntad förbindelse buss/taxi,5,F26003
,2018-05-247511,2018,2018-05-24,Svenska Tågkompaniet AB,Bräcke,7511,7511,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26009
,2018-05-247513,2018,2018-05-24,Svenska Tågkompaniet AB,Bräcke,7513,7513,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26004
,2018-05-247514,2018,2018-05-24,Svenska Tågkompaniet AB,Sundsvall c,7514,7514,SUC-ÖS-STR,3168,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,10,F26004
,2018-05-248268,2018,2018-05-24,Svenska Tågkompaniet AB,Bollnäs,8268,8268,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2018-05-248358,2018,2018-05-24,Svenska Tågkompaniet AB,Söderhamn v,8358,8358,GÄVLE-SUNDSVALL,3004,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2018-05-248364,2018,2018-05-24,Svenska Tågkompaniet AB,Iggesund,8364,8364,GÄVLE-SUNDSVALL,3004,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,5,F0947
,2018-05-248364,2018,2018-05-24,Svenska Tågkompaniet AB,Svartvik,8364,8364,GÄVLE-SUNDSVALL,3004,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,7,F0947
,2018-05-248905,2018,2018-05-24,Svenska Tågkompaniet AB,Hallsbergs rangerbangård,8905,8905,KHN-CG,3151,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0967
,2018-05-248926,2018,2018-05-24,Svenska Tågkompaniet AB,Kil,8926,8926,CG-KHN,3150,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,8,F0967
,2018-05-248951,2018,2018-05-24,Svenska Tågkompaniet AB,Karlstad C,8951,8951,KRISTINEHAMN-TORSBY,3153,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,47,F4121
,2018-05-248957,2018,2018-05-24,Svenska Tågkompaniet AB,Karlstad C,8957,8957,KRISTINEHAMN-TORSBY,3153,JDE -,Järnvägsföretag,Sent från depå,-,6,F4114
,2018-05-248957,2018,2018-05-24,Svenska Tågkompaniet AB,Stenåsen,8957,8957,KRISTINEHAMN-TORSBY,3153,JDE -,Järnvägsföretag,Sent från depå,-,7,F4114
,2018-05-2497433,2018,2018-05-24,Svenska Tågkompaniet AB,Umeå godsbangård,97433,97433,-,−1,JDE -,Järnvägsföretag,Sent från depå,-,8,F26002
,2018-05-257403,2018,2018-05-25,Svenska Tågkompaniet AB,Stavreviken,7403,7403,UÅ-ÖK-SUC,3161,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,6,F26008
,2018-05-257407,2018,2018-05-25,Svenska Tågkompaniet AB,Högbysjön,7407,7407,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26005
,2018-05-257410,2018,2018-05-25,Svenska Tågkompaniet AB,Svedje,7410,7410,SUC-ÖK-UÅ,3160,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,3,F26009
,2018-05-257411,2018,2018-05-25,Svenska Tågkompaniet AB,Hällenyland,7411,7411,UÅ-ÖK-SUC,3161,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F26008
,2018-05-257411,2018,2018-05-25,Svenska Tågkompaniet AB,Härnösand,7411,7411,UÅ-ÖK-SUC,3161,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26008
,2018-05-257411,2018,2018-05-25,Svenska Tågkompaniet AB,Timrå,7411,7411,UÅ-ÖK-SUC,3161,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26008
,2018-05-257439,2018,2018-05-25,Svenska Tågkompaniet AB,Umeå,7439,7439,UÅ-ÖK-SUC,3161,JDM 02,Järnvägsföretag,Dragfordon / motorvagn,Lokbyte,22,F26004
,2018-05-257450,2018,2018-05-25,Svenska Tågkompaniet AB,Sundsvall c,7450,7450,SUC-ÖK-UÅ,3160,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,9,F26009
,2018-05-257486,2018,2018-05-25,Svenska Tågkompaniet AB,Umeå,7486,7486,UÅ-LY,3170,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F4129
